Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
174,"M Kersten-Oertel, P Jannin, DL Collins","The state of the art of visualization in mixed reality image guided surgery",2013,"Computerized Medical Imaging …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0895611113000116","https://scholar.google.com/scholar?cites=13923789160218710002&as_sdt=2005&sciodt=0,5&hl=en",109,"2023-12-13 12:37:33","HTML","","","",,,,,174,17.40,58,3,10,"… mixed reality visualization techniques used clinically in IGS. The DVV taxonomy enables a systematic evaluation of each component of a mixed reality … of a mixed reality visualization …","https://www.sciencedirect.com/science/article/pii/S0895611113000116","https://scholar.google.com/scholar?q=related:8k9FRng8O8EJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
174,"K Holstein, BM McLaren, V Aleven","Student learning benefits of a mixed-reality teacher awareness tool in AI-enhanced classrooms",2018,"… , AIED 2018, London, UK, June 27–30 …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-93843-1_12","https://scholar.google.com/scholar?cites=11010332774553894145&as_sdt=2005&sciodt=0,5&hl=en",126,"2023-12-13 12:37:33","","10.1007/978-3-319-93843-1_12","","",,,,,174,34.80,58,3,5,"… In the present work, we designed a wearable, real-time teacher awareness tool: mixed-reality smart glasses that tune teachers in to the rich analytics generated by ITSs, alerting them to …","","https://scholar.google.com/scholar?q=related:AT0gvlKPzJgJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
169,"T Mahmood, W Fulmer, N Mungoli…","Improving information sharing and collaborative analysis for remote geospatial visualization using mixed reality",2019,"… Augmented Reality …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8943760/","https://scholar.google.com/scholar?cites=6340120452005357688&as_sdt=2005&sciodt=0,5&hl=en",145,"2023-12-13 12:37:33","","","","",,,,,169,42.25,42,4,4,"… This paper presents a remote collaborative visualization system through providing co-presence, information sharing, and collaborative analysis functions based on mixed reality …","https://ieeexplore.ieee.org/iel7/8936053/8943576/08943760.pdf","https://scholar.google.com/scholar?q=related:eOj3rvWh_FcJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
168,"DF Feldon, YB Kafai","Mixed methods for mixed reality: Understanding users' avatar activities in virtual worlds",2008,"Educational Technology Research and …","Springer","https://link.springer.com/article/10.1007/s11423-007-9081-2","https://scholar.google.com/scholar?cites=15773608766272213959&as_sdt=2005&sciodt=0,5&hl=en",153,"2023-12-13 12:37:33","HTML","10.1007/s11423-007-9081-2","","",,,,,168,11.20,84,2,15,"This paper examines the use of mixed methods for analyzing users’ avatar-related activities in a virtual world. Server logs recorded keystroke-level activity for 595 participants over a six-…","https://link.springer.com/article/10.1007/s11423-007-9081-2","https://scholar.google.com/scholar?q=related:x5Oky5kd59oJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
167,"I Herbst, AK Braun, R McCall, W Broll","TimeWarp: interactive time travel with a mobile mixed reality game",2008,"Proceedings of the 10th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1409240.1409266","https://scholar.google.com/scholar?cites=10149548907470567657&as_sdt=2005&sciodt=0,5&hl=en",101,"2023-12-13 12:37:33","","10.1145/1409240.1409266","","",,,,,167,11.13,42,4,15,"… gaming and education with mobile Augmented Reality systems. However they typically lack a … In this paper we present a mobile outdoor mixed reality game for exploring the history of a …","https://dl.acm.org/doi/pdf/10.1145/1409240.1409266","https://scholar.google.com/scholar?q=related:6bg87PRw2owJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
161,"S Dow, J Lee, C Oezbek, B Maclntyre…","Exploring spatial narratives and mixed reality experiences in Oakland Cemetery",2005,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1178477.1178484","https://scholar.google.com/scholar?cites=17044457505123796785&as_sdt=2005&sciodt=0,5&hl=en",64,"2023-12-13 12:37:33","","10.1145/1178477.1178484","","",,,,,161,8.94,32,5,18,"The Historic Oakland Cemetery in downtown Atlanta provides a unique setting for exploring the challenges of location-based mixed-reality experience design. Our objective is to …","https://dl.acm.org/doi/pdf/10.1145/1178477.1178484","https://scholar.google.com/scholar?q=related:MQclpssTiuwJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
160,"MC Johnson-Glenberg…","Embodied science and mixed reality: How gesture and motion capture affect physics education",2017,"Cognitive …","cognitiveresearchjournal …","https://cognitiveresearchjournal.springeropen.com/articles/10.1186/s41235-017-0060-9","https://scholar.google.com/scholar?cites=12225151808474084282&as_sdt=2005&sciodt=0,5&hl=en",308,"2023-12-13 12:37:33","HTML","10.1186/s41235-017-0060-9","","",,,,,160,26.67,80,2,6,"… As a lab, we have been creating science education content for years in embodied Mixed Reality (MR) platforms. MR means that elements of the tangible, physical world are mixed with …","https://cognitiveresearchjournal.springeropen.com/articles/10.1186/s41235-017-0060-9","https://scholar.google.com/scholar?q=related:unNSVcx2qKkJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
155,"E Costanza, A Kunz, M Fjeld","Mixed reality: A survey",2009,"","Springer","https://link.springer.com/chapter/10.1007/978-3-642-00437-7_3","https://scholar.google.com/scholar?cites=13686240830350964804&as_sdt=2005&sciodt=0,5&hl=en",5,"2023-12-13 12:37:33","BOOK","10.1007/978-3-642-00437-7_3","","",,,,,155,11.07,52,3,14,"… This chapter presents an overview of the Mixed Reality (MR) paradigm, which proposes to overlay our real-world environment with digital, computer-generated objects. It presents …","https://www.research-collection.ethz.ch/bitstream/handle/20.500.11850/15325/eth-41730-01.pdf?sequence=1","https://scholar.google.com/scholar?q=related:RDiEu4VL770J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
155,"D Mehta, MFH Siddiqui, AY Javaid","Facial emotion recognition: A survey and real-world user experiences in mixed reality",2018,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/18/2/416","https://scholar.google.com/scholar?cites=7582567673842895345&as_sdt=2005&sciodt=0,5&hl=en",180,"2023-12-13 12:37:33","","","","",,,,,155,31.00,52,3,5,"… mixed reality device called Microsoft HoloLens (MHL), shown in Figure 3. Mixed reality (MR) … combined experience of both Virtual Reality (VR) and Augmented Reality (AR). Holograms …","https://www.mdpi.com/1424-8220/18/2/416/pdf","https://scholar.google.com/scholar?q=related:8QnEDCCxOmkJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
155,"T Teo, L Lawrence, GA Lee, M Billinghurst…","Mixed reality remote collaboration combining 360 video and 3d reconstruction",2019,"Proceedings of the 2019 …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3290605.3300431","https://scholar.google.com/scholar?cites=14173532380821601670&as_sdt=2005&sciodt=0,5&hl=en",230,"2023-12-13 12:37:33","","10.1145/3290605.3300431","","",,,,,155,38.75,31,5,4,"… In this paper, we present a novel Mixed Reality (MR) remote collaboration system (see Figure 1) that combines 360 and 3D reconstructions into one. This creates a system that aims to …","https://dl.acm.org/doi/pdf/10.1145/3290605.3300431","https://scholar.google.com/scholar?q=related:hj1eE5uAssQJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
154,"SP Lee, AD Cheok, TKS James, GPL Debra…","A mobile pet wearable computer and mixed reality system for human–poultry interaction through the internet",2006,"Personal and Ubiquitous …","Springer","https://link.springer.com/article/10.1007/s00779-005-0051-6","https://scholar.google.com/scholar?cites=15829579145801614954&as_sdt=2005&sciodt=0,5&hl=en",352,"2023-12-13 12:37:33","HTML","10.1007/s00779-005-0051-6","","",,,,,154,9.06,31,5,17,"Poultry are one of the most badly treated animals in the modern world. It has been shown that they have high levels of both cognition and feelings and as a result there has been a …","https://link.springer.com/article/10.1007/s00779-005-0051-6","https://scholar.google.com/scholar?q=related:asZvSV32rdsJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
153,"TJ Brigham","Reality check: basics of augmented, virtual, and mixed reality",2017,"Medical reference services quarterly","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/02763869.2017.1293987","https://scholar.google.com/scholar?cites=3982015768241572097&as_sdt=2005&sciodt=0,5&hl=en",22,"2023-12-13 12:37:33","","10.1080/02763869.2017.1293987","","",,,,,153,25.50,153,1,6,"… reality has not. Although most people might be aware of the difference between augmented and virtual reality, when mixed reality is … explanation of each artificial reality concept and how …","","https://scholar.google.com/scholar?q=related:AQkLXD72QjcJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
153,"A Crabtree, S Benford, T Rodden…","Orchestrating a mixed reality game'on the ground'",2004,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/985692.985742","https://scholar.google.com/scholar?cites=8364197449588149522&as_sdt=2005&sciodt=0,5&hl=en",83,"2023-12-13 12:37:33","","10.1145/985692.985742","","",,,,,153,8.05,38,4,19,"… We present an ethnographic study of a mixed reality game in which online players interacted with players located on a city’s streets [8]. Previous research in mixed reality performances …","https://dl.acm.org/doi/pdf/10.1145/985692.985742","https://scholar.google.com/scholar?q=related:Eg3u1UOZE3QJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
152,"W Liu, AD Cheok, CL Mei-Ling, YL Theng","Mixed reality classroom: learning from entertainment",2007,"Proceedings of the 2nd …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1306813.1306833","https://scholar.google.com/scholar?cites=17556491511849303678&as_sdt=2005&sciodt=0,5&hl=en",38,"2023-12-13 12:37:33","","10.1145/1306813.1306833","","",,,,,152,9.50,38,4,16,"… Mixed Reality (MR), one of the newest technologies explored … tangible interactions and mixed reality technologies. History … towards the Plant Mixed Reality program. Preliminary results …","https://dl.acm.org/doi/pdf/10.1145/1306813.1306833","https://scholar.google.com/scholar?q=related:fj7wAQMwpfMJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
151,"JT Verhey, JM Haglin, EM Verhey…","Virtual, augmented, and mixed reality applications in orthopedic surgery",2020,"… International Journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/rcs.2067","https://scholar.google.com/scholar?cites=15717948394873008398&as_sdt=2005&sciodt=0,5&hl=en",62,"2023-12-13 12:37:33","","10.1002/rcs.2067","","",,,,,151,50.33,38,4,3,"… reality systems in which the user interacts with a completely artificial environment, augmented reality (… Mixed reality (MR) is the most recent development in reality technology. Similar to …","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/rcs.2067","https://scholar.google.com/scholar?q=related:DrFTssleIdoJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
149,"J Birt, Z Stromberga, M Cowling, C Moro","Mobile mixed reality for experiential learning and simulation in medical and health sciences education",2018,"Information","mdpi.com","https://www.mdpi.com/2078-2489/9/2/31","https://scholar.google.com/scholar?cites=5430219112999779280&as_sdt=2005&sciodt=0,5&hl=en",58,"2023-12-13 12:37:33","","","","",,,,,149,29.80,37,4,5,"… , and mobile bring your own devices—collectively referred to in this paper as mixed reality—are becoming available for use both commercially and freely through open source software …","https://www.mdpi.com/2078-2489/9/2/31/pdf","https://scholar.google.com/scholar?q=related:0HvjQoMDXEsJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
148,"T Koyama, I Kitahara, Y Ohta","Live mixed-reality 3d video in soccer stadium",2003,"… Mixed and Augmented Reality …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1240701/","https://scholar.google.com/scholar?cites=2533205979870229258&as_sdt=2005&sciodt=0,5&hl=en",347,"2023-12-13 12:37:33","","","","",,,,,148,7.40,49,3,20,"This paper proposes a method to realize a 3D video display system that can capture video from multiple cameras, reconstruct 3D models and transmit 3D video data in real time. We …","https://ieeexplore.ieee.org/iel5/8784/27815/01240701.pdf","https://scholar.google.com/scholar?q=related:CnMPzWrBJyMJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
144,"D Buhalis, N Karatay","Mixed reality (MR) for generation Z in cultural heritage tourism towards metaverse",2022,"… and Communication Technologies in Tourism 2022 …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-94751-4_2","https://scholar.google.com/scholar?cites=5662758550107838152&as_sdt=2005&sciodt=0,5&hl=en",137,"2023-12-13 12:37:33","HTML","10.1007/978-3-030-94751-4_2","","",,,,,144,144.00,72,2,1,"… This study analysed the role of Mixed Reality (MR) from the perspective of Gen Z guests through 18 semi-structured interviews and inductive qualitative research. Participants believe …","https://link.springer.com/chapter/10.1007/978-3-030-94751-4_2","https://scholar.google.com/scholar?q=related:yNb7E-Yolk4J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
143,"K Jacobs, C Loscos","Classification of illumination methods for mixed reality",2006,"Computer Graphics Forum","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-8659.2006.00816.x","https://scholar.google.com/scholar?cites=9082202200514345774&as_sdt=2005&sciodt=0,5&hl=en",52,"2023-12-13 12:37:33","","10.1111/j.1467-8659.2006.00816.x","","",,,,,143,8.41,72,2,17,"… To understand the concept mixed reality it is necessary to … form one continuum called reality–virtuality continuum (RV), … elements; it will be referred to as reality and it lies on the left end …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1467-8659.2006.00816.x","https://scholar.google.com/scholar?q=related:LrvtI8h2Cn4J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
143,"F Incekara, M Smits, C Dirven, A Vincent","Clinical feasibility of a wearable mixed-reality device in neurosurgery",2018,"World neurosurgery","Elsevier","https://www.sciencedirect.com/science/article/pii/S1878875018314244","https://scholar.google.com/scholar?cites=13292562524572543701&as_sdt=2005&sciodt=0,5&hl=en",100,"2023-12-13 12:37:33","HTML","","","",,,,,143,28.60,36,4,5,"… , mixed reality can be used to analyze and interact with the real environment by placing a virtual object over the physical environment. Our hypothesis is that mixed reality … mixed-reality …","https://www.sciencedirect.com/science/article/pii/S1878875018314244","https://scholar.google.com/scholar?q=related:1erQZzCreLgJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
